SYMBOL,Z,N,A,EPorc,MAE,MSE,BEA
Ra,88,137,225,0.742317939065669,0.056917870825195,0.003239644019274,7.6675866
Ra,88,138,226,0.740904111719221,0.05676780335083,0.003222583497279,7.6619636
Ra,88,139,227,0.818304819594196,0.062586446795654,0.003917063322505,7.6483048
Ra,88,140,228,0.71568321952164,0.054695581201172,0.002991606602934,7.6424289
Ra,88,141,229,0.706552299211252,0.053899244641113,0.002905128572883,7.6284862
Ra,88,142,230,0.61276310117877,0.046704279046631,0.002181289681266,7.6219144
Ra,88,143,231,0.605136695752167,0.046037842486572,0.002119482940818,7.6078418
Ra,88,144,232,0.527663787055485,0.040102500054932,0.001608210510656,7.6000099
Ra,88,145,233,0.524277218063592,0.039769386010742,0.001581604063671,7.5855644
Ra,88,146,234,0.462030640099158,0.035005954278564,0.001225416834953,7.5765439
Ac,89,116,205,0.362838910053691,0.027803808312989,0.000773051756705,7.6628519
Ac,89,117,206,0.427806379228295,0.032803567706299,0.001076074054262,7.6678538
Ac,89,118,207,0.246569976991544,0.018939286749268,0.000358696582571,7.6811001
Ac,89,119,208,0.32808307520986,0.025212622979736,0.000635676357518,7.6848289
Ac,89,120,209,0.176445793993924,0.013578995697021,0.00018438912414,7.6958455
Ac,89,121,210,0.278121743580249,0.021409862438965,0.000458382209655,7.6980182
Ac,89,122,211,0.147163222981806,0.011342558319091,0.000128653629222,7.707468
Ac,89,123,212,0.264169445032969,0.020363364038086,0.000414666594948,7.7084479
Ac,89,124,213,0.163344068456983,0.012602959918213,0.0001588345987,7.7155908
Ac,89,125,214,0.2653746729081,0.020476010949707,0.000419267024413,7.7158874
Ac,89,126,215,0.149326350868091,0.011527118786622,0.000132874467521,7.7194137
Ac,89,127,216,0.268622339267396,0.020714091516114,0.000429073587338,7.7112319
Ac,89,128,217,0.205278072708113,0.01582764720459,0.000250514416033,7.7103448
Ac,89,129,218,0.329564972907143,0.025383572082519,0.000644325731668,7.702145
Ac,89,130,219,0.275378433527481,0.021205650933838,0.000449679631528,7.7005489
Ac,89,131,220,0.399904201396891,0.030762036834717,0.00094630291022,7.6923515
Ac,89,132,221,0.348932428364263,0.026834662011718,0.000720099085283,7.6905039
Ac,89,133,222,0.467188783800393,0.035893186889648,0.001288320865095,7.6828015
Ac,89,134,223,0.439829397305365,0.033775149926758,0.001140760752575,7.6791479
Ac,89,135,224,0.575411610503695,0.044134897967529,0.001947889218604,7.6701438
Ac,89,136,225,0.558528027379092,0.042815030493165,0.001833126836131,7.6656906
Ac,89,137,226,0.707965249047437,0.054199432208252,0.002937578451697,7.6556628
Ac,89,138,227,0.697716931633776,0.053380287896728,0.002849455135938,7.6507084
Ac,89,139,228,0.867211396828515,0.066247989611816,0.004388796127607,7.6391973
Ac,89,140,229,0.867217499526749,0.066196832952881,0.004382020692992,7.6332446
Ac,89,141,230,0.829813453356721,0.063243903741455,0.003999791360458,7.6214604
Ac,89,142,231,0.7335607565262,0.055861214984131,0.003120475339503,7.6150768
Ac,89,143,232,0.707320733665374,0.053773524749756,0.002891591964013,7.6024245
Ac,89,144,233,0.621943779373845,0.047237835992432,0.002231413149248,7.5951939
Ac,89,145,234,0.600945008153149,0.045564429943847,0.002076117276108,7.5821297
Ac,89,146,235,0.533745174657391,0.040423218023682,0.00163403655539,7.5735051
Ac,89,147,236,0.527953857599257,0.039909311328125,0.001592753130685,7.5592423
Th,90,118,208,0.183942232853822,0.014076311071778,0.000198142533389,7.6525716
Th,90,120,210,0.090672704689475,0.006953758996582,4.83547641825484E-05,7.6690764
Th,90,121,211,0.18482256473112,0.01417931104126,0.000201052861605,7.6718506
Th,90,122,212,0.043615376272417,0.003350560595703,1.12262563054802E-05,7.6820628
Th,90,123,213,0.150531231003675,0.011566589477539,0.000133785992142,7.683847
Th,90,124,214,0.032199373900413,0.002476878009033,6.13492467163216E-06,7.6923173
Th,90,125,215,0.152973391877103,0.011768283728028,0.000138492501903,7.6930266
Th,90,126,216,0.076827371024914,0.005913911114502,3.49743446702265E-05,7.6976617
Th,90,127,217,0.2546718929567,0.019585782592774,0.000383602879771,7.6905945
Th,90,128,218,0.166462857091595,0.012803661444091,0.000163933746375,7.6916026
Th,90,129,219,0.286283634751475,0.02199736315918,0.000483883985957,7.6837655
Th,90,130,220,0.201618881424876,0.015493395684815,0.000240045309846,7.6844964
Th,90,131,221,0.329348047233941,0.025280966888428,0.000639127286814,7.676064
Th,90,132,222,0.246347641726603,0.018911268902588,0.000357636091506,7.6766592
Th,90,133,223,0.368845254204337,0.028285424291992,0.000800065227378,7.6686426
Th,90,134,224,0.305637537256772,0.023435418957519,0.000549218861714,7.6677162
Th,90,135,225,0.434559623028247,0.033283890161133,0.001107817344258,7.6592229
Th,90,136,226,0.386766542706871,0.029615176361084,0.000877058670898,7.6571195
Th,90,137,227,0.531303585551111,0.040631224401855,0.001650896396394,7.6474591
Th,90,138,228,0.487059346415163,0.037236080090332,0.001386525660494,7.6450807
Th,90,139,229,0.642085031705385,0.049020951293946,0.002403053665763,7.634651
Th,90,140,230,0.614618002878366,0.04690148381958,0.002199749184478,7.6309974
Th,90,141,231,0.776034859010793,0.059134778186035,0.003496921991112,7.6201188
Th,90,142,232,0.767517416819213,0.05844671071167,0.003416017993014,7.6150338
Th,90,143,233,0.744381065611339,0.056594501141357,0.003202937559439,7.6028937
Th,90,144,234,0.643261433746964,0.048867642895508,0.002388046522163,7.5968557
Th,90,145,235,0.61440150783207,0.046598583172608,0.002171427953694,7.5843862
Th,90,146,236,0.531198448922825,0.040248740740966,0.001619961131234,7.5769688
Th,90,147,237,0.516103613560611,0.039035204180908,0.001523747165445,7.5634433
Pa,91,120,211,0.312765216422657,0.023862093157959,0.000569399489879,7.6293948
Pa,91,121,212,0.38810887870539,0.029626791528321,0.000877746776263,7.6336289
Pa,91,122,213,0.233289653559421,0.017834533734131,0.000318070593514,7.6448027
Pa,91,123,214,0.3260106965767,0.024932332104492,0.000621621184169,7.6477037
Pa,91,124,215,0.191244095547791,0.014644274310303,0.000214454770075,7.6573733
Pa,91,125,216,0.297912030523091,0.022817680029297,0.000520646521919,7.6592006
Pa,91,126,217,0.210725940304043,0.016151392718506,0.000260867486747,7.6646438
Pa,91,127,218,0.420445526277381,0.032202736419678,0.001037016232915,7.6591935
Pa,91,128,219,0.37063482960332,0.028395736407471,0.000806317846123,7.6613783
Pa,91,129,220,0.464928984089006,0.035592807611084,0.00126684795364,7.6555364
Pa,91,130,221,0.370536411767875,0.028371902276612,0.000804964838794,7.6569809
Pa,91,131,222,0.46359395336261,0.035470673480225,0.001258168677141,7.6512373
Pa,91,132,223,0.379503421692738,0.02903920600586,0.000843275485451,7.6518957
Pa,91,133,224,0.462005143253912,0.035329354046631,0.001248163257352,7.6469612
Pa,91,134,225,0.390559275293587,0.029864702386474,0.000891900448633,7.6466504
Pa,91,135,226,0.481100963013917,0.036761450427246,0.001351404237515,7.6411093
Pa,91,136,227,0.426752744457197,0.032601752441407,0.001062874262251,7.6394945
Pa,91,137,228,0.540410538053158,0.041245254156494,0.001701170990434,7.6322076
Pa,91,138,229,0.495449814124588,0.037802202496338,0.001429006513574,7.6298752
Pa,91,139,230,0.618451479935841,0.047137727374268,0.002221965342011,7.6218958
Pa,91,140,231,0.588453504146118,0.044830898876954,0.002009809494116,7.6184267
Pa,91,141,232,0.724179927904956,0.055106523754883,0.003036728960347,7.6095072
Pa,91,142,233,0.709693481600891,0.053971248931885,0.002912895711267,7.6048675
Pa,91,143,234,0.862554852506434,0.065508312786865,0.004291339044182,7.5946837
Pa,91,144,235,0.785736847271104,0.059624964135742,0.003555136348189,7.5884139
Pa,91,145,236,0.735632898649835,0.055743004412842,0.00310728254097,7.5775573
Pa,91,146,237,0.649250310449774,0.049150746166992,0.002415795848772,7.5703847
Pa,91,147,238,0.61457881399527,0.046451986444092,0.002157787044602,7.5583449
U,92,123,215,0.242227046539661,0.018459595404053,0.000340756662481,7.6207821
U,92,124,216,0.095849988824831,0.007314607098389,5.35034770037953E-05,7.6313072
U,92,126,218,0.087430586299027,0.006680325506592,4.46267488740197E-05,7.6407191
U,92,127,219,0.284349842545374,0.021713769207763,0.000471487773208,7.6362867
U,92,129,221,0.428198657543965,0.032691618249512,0.001068741903772,7.6346849
U,92,130,222,0.338108076954397,0.025823900701904,0.000666873847462,7.6377651
U,92,131,223,0.434821032552917,0.033184502416992,0.001101211200663,7.6317611
U,92,132,224,0.315607992796616,0.024096904431152,0.000580660803164,7.6350742
U,92,133,225,0.403073947290574,0.030753621960449,0.000945785263686,7.6297717
U,92,134,226,0.299181339328219,0.022833270300293,0.000521358232606,7.6319166
U,92,135,227,0.390902091567932,0.029811334155274,0.000888715644117,7.6262918
U,92,136,228,0.299592966222885,0.022851382495118,0.000522185681938,7.6274763
U,92,137,229,0.406287070773884,0.030962007373047,0.000958645900569,7.6207218
U,92,138,230,0.327856044424781,0.02498565571289,0.000624282991403,7.6209227
U,92,139,231,0.444948127712023,0.033875626916504,0.001147558098986,7.6133879
U,92,140,232,0.388710452899276,0.029588244744873,0.000875464227082,7.6118984
U,92,141,233,0.511389588531378,0.038885846459961,0.001512109054908,7.6039574
U,92,142,234,0.478242937259748,0.036349887451172,0.001321314317713,7.600716
U,92,143,235,0.625832786510064,0.047506435491943,0.00225686141315,7.5909151
U,92,144,236,0.608453118418035,0.046160206994629,0.002130764709787,7.5864854
U,92,145,237,0.764221147140254,0.057898178198243,0.003352199038675,7.5761026
U,92,146,238,0.696124659189448,0.052697515209961,0.002777028109304,7.5701262
U,92,147,239,0.655168567181325,0.049521324975586,0.002452361627338,7.5585624
U,92,148,240,0.56344134453253,0.042549797241211,0.001810485245268,7.5517705
Np,93,126,219,0.262377608389129,0.019952959667969,0.000398120599512,7.6046732
Np,93,127,220,0.436052205416709,0.03314901918335,0.001098857472818,7.6020758
Np,93,129,222,0.551120495319949,0.041900045062256,0.001755613776219,7.6027013
Np,93,130,223,0.478663334857651,0.036414626245117,0.001326025004572,7.6075654
Np,93,131,224,0.615652151690908,0.046811131054687,0.002191281990619,7.6035032
Np,93,132,225,0.487888985621572,0.037115779394531,0.001377581080064,7.6074231
Np,93,133,226,0.548681090988341,0.041722650598143,0.001740779572935,7.6041714
Np,93,134,227,0.431667739274027,0.032838161077881,0.001078344822977,7.6072771
Np,93,136,229,0.390506939219943,0.029701926947021,0.000882204464366,7.6059921
Np,93,137,230,0.464005672032575,0.03527266763916,0.001244161082383,7.6017751
Np,93,138,231,0.383297541850515,0.029138785467529,0.000849068818523,7.6021321
Np,93,140,233,0.403729833639963,0.03066805133667,0.000940529372789,7.5961816
Np,93,141,234,0.508142083810075,0.038566145703126,0.001487347594395,7.5896382
Np,93,142,235,0.466193453737077,0.035370363531494,0.00125106261635,7.5870571
Np,93,143,236,0.58803965299181,0.044568788409424,0.001986376900284,7.5792148
Np,93,144,237,0.567878403008146,0.043016729400635,0.001850439008327,7.5749895
Np,93,145,238,0.702305193963033,0.053137970092774,0.002823643865581,7.566222
Np,93,146,239,0.701224014288572,0.053016518432617,0.002810751226716,7.560568
Np,93,147,240,0.79768825422286,0.060226853564453,0.003627273890274,7.5501743
Np,93,148,241,0.69714901240676,0.052593218481445,0.002766046630237,7.5440426
Np,93,149,242,0.643726102868871,0.04849448927002,0.00235171548956,7.5334042
Pu,94,134,228,0.368233639399913,0.027950420526123,0.000781226007587,7.5904039
Pu,94,135,229,0.432643849266262,0.032824184381103,0.001077427080285,7.5868834
Pu,94,136,230,0.302031221556317,0.02292719486084,0.000525656264187,7.5910016
Pu,94,137,231,0.371182134897562,0.028162042901611,0.000793100660392,7.5871224
Pu,94,138,232,0.270446450244004,0.020524137567139,0.000421240222875,7.5889839
Pu,94,139,233,0.356853850707651,0.027063070910644,0.000732409807115,7.5837968
Pu,94,140,234,0.269979593785542,0.020476888739014,0.00041930297243,7.5846061
Pu,94,141,235,0.363600291794475,0.027556829431153,0.000759378848298,7.5788799
Pu,94,142,236,0.300084625108738,0.022740170422363,0.000517115350838,7.5779192
Pu,94,143,237,0.412821016179109,0.031253687951661,0.00097679301058,7.5707599
Pu,94,144,238,0.368330198387944,0.027876559454346,0.000777102567012,7.5683611
Pu,94,145,239,0.492998043975664,0.037272223309326,0.00138921863042,7.5603187
Pu,94,146,240,0.473399408663226,0.035770264300537,0.00127951180813,7.5560433
Pu,94,147,241,0.619234927656504,0.046730189178467,0.002183710580655,7.5464395
Pu,94,148,242,0.610807195392274,0.046062976495361,0.002121797803612,7.5413284
Pu,94,149,243,0.719370754772825,0.054175874127197,0.002935025337446,7.5310087
Pu,94,150,244,0.619366997760249,0.046606223229981,0.002172140043763,7.5248154
Pu,94,151,245,0.57767421565178,0.043402294018555,0.001883759126073,7.5132822
Pu,94,152,246,0.48464421857766,0.036380012609864,0.001323505317494,7.5065401
Am,95,134,229,0.544165197269654,0.04115287232666,0.001693558900734,7.5625697
Am,95,140,235,0.334335910378594,0.025293040539551,0.000639737899735,7.5651582
Am,95,143,238,0.420797032484675,0.031793678729248,0.001010838007139,7.5555853
Am,95,144,239,0.369528003973813,0.027912996557618,0.000779135376826,7.5536891
Am,95,145,240,0.476244500867949,0.035942237249756,0.001291844418518,7.5470136
Am,95,146,241,0.44937414462095,0.033897547729493,0.001149043742073,7.5432795
Am,95,147,242,0.577818972043097,0.043538611584473,0.001895610698704,7.5349917
Am,95,148,243,0.565448132831263,0.042579229412842,0.001812990777391,7.5301742
Am,95,149,244,0.701961758529734,0.052796716430664,0.00278749326586,7.5213095
Am,95,150,245,0.705548018657294,0.053024080584717,0.002811553121855,7.5153043
Cm,96,137,233,0.435837727566417,0.032888323638916,0.001081641831778,7.546002
Cm,96,138,234,0.297008275195929,0.022426164630127,0.000502932860018,7.5506868
Cm,96,140,236,0.243425701374073,0.01837939263916,0.000337802073784,7.550309
Cm,96,141,237,0.310279786500933,0.023415649145508,0.000548292624906,7.5466241
Cm,96,142,238,0.215517063801977,0.016267220648193,0.000264622467617,7.5479966
Cm,96,143,239,0.298946798167294,0.022549753991699,0.000508491405086,7.5430659
Cm,96,144,240,0.225055714710959,0.016975641308594,0.000288172397838,7.5428617
Cm,96,145,241,0.32297059168249,0.024341805163575,0.000592523478621,7.5368488
Cm,96,146,242,0.277494253680275,0.020907815643311,0.000437136754975,7.534504
Cm,96,147,243,0.396410813530062,0.029837548986817,0.000890279329541,7.5269261
Cm,96,148,244,0.359281358408234,0.027032159466553,0.000730737645425,7.5239527
Cm,96,149,245,0.486589016830467,0.036570900158692,0.001337430738417,7.5157677
Cm,96,150,246,0.467134662075881,0.035088687475586,0.001231215988759,7.5114716
Cm,96,151,247,0.612932142765761,0.045981751330566,0.002114321455426,7.5019318
Cm,96,152,248,0.605672970233153,0.045405661810303,0.002061674124432,7.4967291
Cm,96,153,249,0.644378708320635,0.048235296844482,0.002326643861675,7.485551
Cm,96,154,250,0.549340604248393,0.041084845947266,0.001687964566511,7.4789385
Cm,96,155,251,0.516470103733429,0.038563393572998,0.001487135323866,7.4667233
Bk,97,146,243,0.309624923087352,0.023276060095215,0.000541774973556,7.5175021
Bk,97,147,244,0.408122201222183,0.030656000787354,0.000939790384274,7.5114759
Bk,97,148,245,0.360637310697432,0.027081234429931,0.000733393258249,7.5092714
Bk,97,149,246,0.465166000099557,0.03490049093628,0.001218044267593,7.5028035
Bk,97,150,247,0.439866855467539,0.032985355090332,0.001088033650435,7.4989408
Bk,97,151,248,0.569781136907702,0.04268001159668,0.001821583389893,7.4905975
Bk,97,152,249,0.553793991233252,0.041457245239258,0.001718703182828,7.486041
Bk,97,153,250,0.70750231644377,0.052892585931396,0.00279762564651,7.4759594
Bk,97,154,251,0.710517139941358,0.053070398815918,0.002816467230481,7.4692637
Cf,98,139,237,0.462821646711917,0.03472713126831,0.001205973646126,7.5033507
Cf,98,142,240,0.23476123129185,0.017631131896973,0.000310856811968,7.51024
Cf,98,144,242,0.191035908957635,0.014345075720215,0.000205781197419,7.5090991
Cf,98,146,244,0.184919855256773,0.013878489031982,0.000192612457811,7.5051373
Cf,98,147,245,0.276068033788343,0.020704176049804,0.000428662905901,7.4996644
Cf,98,148,246,0.206235865757463,0.015465879180908,0.000239193418838,7.499122
Cf,98,149,247,0.30263002616736,0.022676866198729,0.000514240260595,7.4932638
Cf,98,150,248,0.255197046021233,0.019116923004151,0.000365456745147,7.491044
Cf,98,151,249,0.375749046470681,0.028118786859131,0.000790666174429,7.4833954
Cf,98,152,250,0.344605111859489,0.025776313153076,0.000664418319765,7.4799567
Cf,98,153,251,0.489705369663436,0.036583446496582,0.001338348557568,7.4705014
Cf,98,154,252,0.481661487072955,0.035957703302002,0.001292956426755,7.4653474
Cf,98,155,253,0.641579607874638,0.047828667156982,0.002287581402013,7.4548297
Cf,98,156,254,0.639687545092247,0.047651770288086,0.002270691211589,7.4492259
Es,99,147,246,0.333559671320832,0.024952881524659,0.000622646296384,7.4807849
Es,99,148,247,0.265477919277107,0.019858015167237,0.000394340766382,7.4801005
Es,99,152,251,0.337763944337814,0.025217064953614,0.000635900364875,7.4658842
Es,99,153,252,0.472130451637269,0.035207914111328,0.001239597216071,7.4572428
Es,99,154,253,0.453301123596173,0.033784024591063,0.00114136031757,7.4528879
Es,99,155,254,0.597130445523776,0.04444785793457,0.001975612074972,7.4435759
Es,99,156,255,0.597250339265866,0.04442241473999,0.001973350931332,7.4378216
Fm,100,146,246,0.196406299956767,0.014667545489502,0.000215136890687,7.4679608
Fm,100,148,248,0.164111501643357,0.012252474615479,0.000150123134203,7.4659451
Fm,100,149,249,0.236979330026595,0.01768307744751,0.000312691228015,7.4618649
Fm,100,150,250,0.156468578132314,0.011675826904297,0.000136324933899,7.4620905
Fm,100,151,251,0.242951013670908,0.018116860247803,0.000328220625238,7.4570013
Fm,100,152,252,0.178417081433312,0.013302840216063,0.000176965557814,7.4560351
Fm,100,153,253,0.298290697860414,0.022218096722412,0.000493643821966,7.4484712
Fm,100,154,254,0.270169603386202,0.020113569342041,0.000404555671677,7.4447936
Fm,100,155,255,0.408458734418315,0.030372525848389,0.000922490326411,7.435886
Fm,100,156,256,0.386050522465966,0.028690459490967,0.000823142465803,7.4317888
Fm,100,157,257,0.534012736058539,0.039635462322998,0.001570969873558,7.4221942
