SYMBOL,Z,N,A,EPorc,MAE,MSE
Hf,72,89,161,0.5002855623087832,0.04002890262160719,0.0016023130450901109
Hf,72,90,162,0.25517963674405025,0.02046587522062282,0.00041885204854610317
Hf,72,91,163,0.30878277495796447,0.02478257455731736,0.0006141760016889938
Hf,72,92,164,0.10591227169026378,0.008517007412221389,7.253941525983408e-05
Hf,72,93,165,0.19652766135563599,0.01580928000701043,0.0002499333343400597
Hf,72,94,166,0.03251643508299749,0.0026198169523077297,6.8634408635989615e-06
Hf,72,95,167,0.15739782545737077,0.012681333887664792,0.00016081622917043544
Hf,72,96,168,0.029279347298025338,0.002361845948090746,5.578316282512675e-06
Hf,72,97,169,0.18599664964454582,0.014998739349666224,0.00022496218207922598
Hf,72,98,170,0.09122601201334923,0.0073628780226968615,5.421197277711244e-05
Hf,72,99,171,0.27766417392469506,0.022396452118663035,0.000501601067503566
Hf,72,100,172,0.21387998513970752,0.017261322052966932,0.00029795323901624256
Hf,72,101,173,0.3951057489737595,0.03185866325267028,0.0010149744242470438
Hf,72,102,174,0.2962601432954121,0.023894956771988163,0.000570968959135183
Hf,72,103,175,0.42864508707424276,0.034532579066945956,0.001192499017014874
Hf,72,104,176,0.3566579991591106,0.028733231564029182,0.0008255985961121229
Hf,72,105,177,0.5120281746457103,0.04119264448893212,0.0016968339599915496
Hf,72,106,178,0.4621508717256093,0.03717071928074844,0.001381662371848204
Hf,72,107,179,0.6328238075443838,0.05081537717904716,0.002582202557848827
Hf,72,108,180,0.6067506600388409,0.048697972878525064,0.0023714925624775626
Hf,72,109,181,0.7990477219350587,0.0640142192492057,0.004097820266085377
Hf,72,110,182,0.7953309251486764,0.06367120878677213,0.004054022828368728
Hf,72,111,183,0.9064913773267559,0.07242284216603334,0.005245068067406177
Hf,72,112,184,0.823273871182313,0.06571381803358012,0.0043183058805504795
Hf,72,113,185,0.8524550874088398,0.06789209791368389,0.00460933695912124
Hf,72,114,186,0.7885302219422544,0.06273080451737911,0.0039351538353976315
Ta,73,84,157,1.0639378785032767,0.08356433971554722,0.006982998872095383
Ta,73,86,159,0.9742641203585004,0.07697951771508293,0.0059258461476467674
Ta,73,87,160,1.0696884978494268,0.084676608053873,0.00717012795150923
Ta,73,88,161,0.8523838478621053,0.06768554593638587,0.004581333128706602
Ta,73,89,162,0.8363162108173968,0.06650337699300302,0.004422699151473483
Ta,73,90,163,0.5616310674210865,0.04477926327238624,0.002005182419217679
Ta,73,91,164,0.5871102112259292,0.0468573802897474,0.0021956140876180077
Ta,73,92,165,0.3561737976658136,0.028489608570781755,0.0008116577965163612
Ta,73,93,166,0.4199128585509033,0.033608569980728475,0.0011295359761495233
Ta,73,94,167,0.22919220356607184,0.018377407965465054,0.0003377291235291384
Ta,73,95,168,0.3282214380144287,0.026324724099170638,0.0006929910988974553
Ta,73,96,169,0.17459538027380989,0.014023716795339425,0.00019666463275588505
Ta,73,97,170,0.30643756009646067,0.024611727241376613,0.0006057371178039197
Ta,73,98,171,0.18714545793220114,0.015047493424807712,0.00022642705836963133
Ta,73,99,172,0.3495021379218066,0.028091292813407165,0.000789120731928581
Ta,73,100,173,0.26210352229237455,0.021083420081378534,0.00044451060232787563
Ta,73,101,174,0.45300192802405265,0.03641511645081685,0.0013260607061265522
Ta,73,102,175,0.39540373138411816,0.03180091391212159,0.0010112981256461683
Ta,73,103,176,0.5094637366685085,0.040936459978112794,0.0016757937555396305
Ta,73,104,177,0.41546218912044314,0.03339066459483142,0.0011149364820845285
Ta,73,106,179,0.4817062724606508,0.03866784544651125,0.0014952022714752808
Ta,73,107,180,0.6386495217632717,0.05119409622899518,0.0026208354887036186
Ta,73,108,181,0.5916821806874495,0.047415862728025004,0.002248264038242911
Ta,73,109,182,0.7625712637259844,0.061011358723233045,0.003722385893255025
Ta,73,110,183,0.7385372078836159,0.05905833827874485,0.003487887320246659
Ta,73,111,184,0.9303147299964792,0.07425831512771275,0.005514297365606692
Ta,73,112,185,0.9278299346154774,0.07400632208761593,0.0054769357089359495
Ta,73,113,186,0.9476779737947779,0.07543695313094823,0.005690733897680879
Ta,73,114,187,0.8646059418344331,0.068760490080507,0.0047280049961115015
W,74,86,160,0.9583099273703181,0.07526896880665479,0.005665417665217172
W,74,88,162,0.9111233235814074,0.07196151185633592,0.005178459188649576
W,74,89,163,0.9296240266604109,0.07354709192643138,0.005409174730834948
W,74,90,164,0.6274118651706899,0.04978298164346384,0.0024783452613134577
W,74,91,165,0.6261832760204457,0.04974847942004068,0.002474911204606211
W,74,92,166,0.3691211717285893,0.029398547779766027,0.0008642746115591859
W,74,93,167,0.40718748216662254,0.032458674542857224,0.0010535655530791276
W,74,94,168,0.1915348583277311,0.015299797016082195,0.00023408378873331765
W,74,95,169,0.2658999594428433,0.021250910920368682,0.0004516012149454449
W,74,96,170,0.08836433885403722,0.007074139501918708,5.004344969260667e-05
W,74,97,171,0.19631830425960484,0.015719266762324935,0.0002470953475451334
W,74,98,172,0.05406561704353902,0.0043348838154742,1.8791217693660157e-05
W,74,99,173,0.1932073817378639,0.015488835092886788,0.00023990401253464128
W,74,100,174,0.08365725011377262,0.006713384307623471,4.5069528861845076e-05
W,74,101,175,0.2519733401757424,0.020211777227295613,0.00040851593868582555
W,74,102,176,0.17289544048490585,0.013878547413183284,0.00019261407829997644
W,74,103,177,0.3685193208075791,0.02956068590785854,0.0008738341513430665
W,74,104,178,0.2949278025929318,0.02366774849152442,0.0005601623186580564
W,74,105,179,0.4083022412245811,0.03273454681123944,0.0010715505549372263
W,74,106,180,0.31994011367781144,0.025654564559133064,0.0006581566827187263
W,74,107,181,0.4571443279669455,0.03661249232355246,0.0013404745941421878
W,74,108,182,0.3935080521103661,0.03151321085184655,0.0009930824581929393
W,74,109,183,0.5527645850057261,0.0442040850943588,0.001954001139029314
W,74,110,184,0.5125821696702085,0.04097765797520303,0.0016791684531327206
W,74,111,185,0.6862859567312543,0.0547748277419835,0.0030002817541639653
W,74,112,186,0.6649239899282957,0.05304126222382699,0.002813375498296776
W,74,113,187,0.8564611850157932,0.06819560202156882,0.004650640135084202
W,74,114,188,0.8559037826203153,0.06810040569179154,0.004637665255386594
W,74,116,190,0.8042583752985505,0.06380256666968087,0.0040707675136390726
W,74,117,191,0.8286698699008905,0.06559560161595446,0.004302782951359007
Re,75,86,161,1.1862188990252194,0.09244041466158759,0.008545230262806257
Re,75,88,163,1.0792133288032144,0.0846225519134931,0.007160976292351836
Re,75,89,164,1.1631188471908134,0.09138359917879679,0.008350962198870989
Re,75,90,165,1.0097084170464583,0.07958589255478365,0.006333914293741569
Re,75,91,166,0.979803701829818,0.0773488800768698,0.005982849249145985
Re,75,93,168,0.7047267840657038,0.055851343843619894,0.0031193726091382577
Re,75,94,169,0.4617404742430744,0.03667984488759579,0.0013454110209780872
Re,75,95,170,0.51003602148339,0.0405477465134636,0.0016441197473200996
Re,75,96,171,0.3064922563788926,0.024413679479844852,0.0005960277457445976
Re,75,97,172,0.3894157070664832,0.031032211715738,0.0009629981639703868
Re,75,98,173,0.22230818037525954,0.017743765861662375,0.0003148412269534951
Re,75,99,174,0.3373630004380608,0.026929808883448203,0.0007252146064990457
Re,75,100,175,0.20400127503016324,0.01630474268190607,0.00026584463392316954
Re,75,101,176,0.3490186772424583,0.027889765111377862,0.0007778389979678298
Re,75,102,177,0.24700852934526973,0.019756838982213587,0.0003903326865691144
Re,75,103,178,0.420034671872035,0.03358027549939635,0.0011276349026153587
Re,75,104,179,0.3472901369627819,0.027782670299115964,0.0007718767689493803
Re,75,105,180,0.5174307368430091,0.0413631763507718,0.0017109123578250478
Re,75,106,181,0.40747237109593704,0.03258543890737098,0.0010618108287860062
Re,75,107,182,0.5231347207404972,0.04179390262716964,0.0017467302968093377
Re,75,108,183,0.43884503674149883,0.035064138399008016,0.0012294938016647885
Re,75,109,184,0.5775575123270171,0.04609159551682929,0.0021244351772869976
Re,75,110,185,0.5170966615384106,0.04126164838508295,0.0017025236274542184
Re,75,111,186,0.6770170247295157,0.05394555214017149,0.002910122595707961
Re,75,112,187,0.6391509283094505,0.0509107932958619,0.002591908874013977
Re,75,113,188,0.8133194227344768,0.06467867525031945,0.004183331032136286
Re,75,114,189,0.7935246457852737,0.06306939108022203,0.003977748091229989
Re,75,115,190,0.9843495943049488,0.07809416954686199,0.006098699317214027
Re,75,116,191,0.9176321379456324,0.07274603173849048,0.0052919851336974645
Re,75,117,192,0.9229423227538731,0.07302112801217309,0.005332085136170169
Re,75,118,193,0.8405812913757549,0.0664420882104988,0.004414551085771703
Os,76,88,164,1.0782117928579622,0.08402583938588037,0.0070603416845017655
Os,76,90,166,1.012960718181078,0.07939735029156214,0.006303939233321023
Os,76,91,167,1.0924920085470526,0.08578775245107106,0.00735953847060625
Os,76,92,168,0.7797314231359943,0.061413654925517314,0.003771637011310517
Os,76,93,169,0.7646335117814222,0.06030956502270257,0.0036372436332275894
Os,76,94,170,0.49616317391410636,0.039235870241185467,0.0015394535135831433
Os,76,95,171,0.5196212908609005,0.041133115763160255,0.0016919332123855426
Os,76,96,172,0.2917975274744568,0.023149358740684356,0.0005358928101048992
Os,76,97,173,0.3508213685804677,0.02785059657349631,0.0007756557294996445
Os,76,98,174,0.1604776989615473,0.01276306768094937,0.0001628958966284943
Os,76,99,175,0.2524497654234755,0.020084578647531437,0.00040339029944887574
Os,76,100,176,0.0967430233416367,0.007708143985098559,5.941548369501109e-05
Os,76,101,177,0.21934205507889204,0.017476953255152416,0.00030544389508278266
Os,76,102,178,0.09580752802225344,0.007642695615717621,5.841079627450934e-05
Os,76,103,179,0.2470365352432427,0.01970140276926724,0.00038814527107689087
Os,76,104,180,0.15344778569899714,0.01224812729322089,0.00015001662219094248
Os,76,105,181,0.33148974266899656,0.02644550417625613,0.0006993646911363804
Os,76,106,182,0.26588741424182616,0.021224188745521566,0.0004504661879055243
Os,76,107,183,0.41270579508910565,0.0329183291253079,0.0010836163924020942
Os,76,108,184,0.30864245600601414,0.02462581643388262,0.0006064308350352832
Os,76,109,185,0.42700307325425996,0.03403517390949329,0.0011583930630494526
Os,76,110,186,0.34753018230234345,0.02770260000896929,0.0007674340472569454
Os,76,111,187,0.4880591355711243,0.038856785644102665,0.0015098497905917429
Os,76,112,188,0.43165641502788527,0.03436081234244259,0.0011806654248325552
Os,76,113,189,0.5927472254870463,0.047116322809773514,0.002219947875114784
Os,76,114,190,0.5578777830587714,0.04432793064300089,0.0019649654350906974
Os,76,115,191,0.7385541252840269,0.058588569202132845,0.003432620441153109
Os,76,116,192,0.7210409594467745,0.05716605962374022,0.0032679583729050216
Os,76,117,193,0.9113911928599773,0.0721266494964814,0.005202253567588281
Os,76,118,194,0.8581801712739728,0.06786306215199467,0.0046053952046454915
Os,76,119,195,0.8619170789187487,0.06802335118403224,0.004627176306306181
Os,76,120,196,0.7801279554459407,0.06150966826708437,0.003783439290326766
Ir,77,90,167,1.1926846640558288,0.0927961266786177,0.008611121126554063
Ir,77,91,168,1.2657993994926056,0.09869360279035089,0.009740427231739556
Ir,77,92,169,1.1623531621363652,0.09092795126954023,0.008267892322075882
Ir,77,94,171,0.838267955845,0.06587471458932015,0.004339478022224389
Ir,77,95,172,0.8352271803026903,0.06572071950098657,0.004319212971727356
Ir,77,96,173,0.5807290155904797,0.04580741987975134,0.0020983197160398385
Ir,77,97,174,0.6144542307950969,0.04851257584883406,0.002353470015488878
Ir,77,98,175,0.39874371868508,0.03154699358974966,0.0009952128045517062
Ir,77,99,176,0.4664289086418914,0.03692361408995826,0.001363353277464164
Ir,77,100,177,0.2865016411698387,0.022719121378042217,0.0005161584761902149
Ir,77,101,178,0.3857893304578698,0.0306007268378643,0.0009364044830055885
Ir,77,102,179,0.23903945540312455,0.01898688374806312,0.0003605017544624635
Ir,77,103,180,0.3677327816140219,0.02920824424966284,0.0008531215321479624
Ir,77,104,181,0.2518214693974288,0.020023265980550597,0.00040093118052787486
Ir,77,105,182,0.40800167629733447,0.03243198699593197,0.0010518337805043006
Ir,77,106,183,0.32088344198583396,0.02552720109650153,0.0006516379958212288
Ir,77,107,184,0.5028707420867811,0.039982499934478,0.0015986003010105333
Ir,77,108,185,0.42380633453103267,0.03371386210940308,0.0011366244983318447
Ir,77,109,186,0.5212478876105754,0.041432239937804205,0.0017166305062637779
Ir,77,110,187,0.4214401306257048,0.03350795955945962,0.0011227833538383814
Ir,77,111,188,0.5416447816716992,0.043021106458451364,0.0018508156009094056
Ir,77,112,189,0.46553138223625906,0.03697695649865018,0.001367295311903068
Ir,77,113,190,0.607100796130715,0.04816213946882808,0.0023195916782148478
Ir,77,114,191,0.5532919987084077,0.04388518071220204,0.0019259090861426303
Ir,77,115,192,0.7147821091565953,0.056612624051231464,0.003204989201966071
Ir,77,116,193,0.6817823657154567,0.05397751794808592,0.0029135724438359373
Ir,77,117,194,0.8621557448780033,0.06814709953915532,0.004644027175599543
